# SVO FPS Keck/NIRC2.Kp; DetectorType 1 (0 energy, 1 photon counter); ZeroPoint 677.56880064582 Jy (Pogson); lambda_eff 21084.380140491 A
# wavelength_A  transmission
20909.39 9.562460e-01
20909.40 9.573610e-01
20913.27 9.573600e-01
20917.14 9.573580e-01
20921.00 9.562410e-01
20924.87 9.562390e-01
20928.72 9.551220e-01
20932.58 9.540060e-01
20936.43 9.528890e-01
20940.29 9.517720e-01
20944.15 9.506560e-01
20948.02 9.506540e-01
20951.89 9.506520e-01
20955.76 9.506500e-01
20959.63 9.506480e-01
20959.64 9.517630e-01
20963.51 9.517610e-01
20967.37 9.506450e-01
20971.23 9.506430e-01
20975.09 9.495260e-01
20978.96 9.495240e-01
20982.82 9.484080e-01
20986.67 9.472910e-01
20990.53 9.461740e-01
20994.40 9.461720e-01
20998.26 9.450560e-01
21002.13 9.450540e-01
21006.00 9.450520e-01
21009.85 9.439350e-01
21009.87 9.450500e-01
21013.73 9.450480e-01
21017.60 9.450470e-01
21017.62 9.461610e-01
21021.49 9.461590e-01
21025.36 9.461580e-01
21029.23 9.461560e-01
21033.10 9.461540e-01
21033.11 9.472690e-01
21036.94 9.439220e-01
21040.81 9.439210e-01
21044.66 9.428040e-01
21048.53 9.428020e-01
21052.40 9.428000e-01
21056.26 9.416840e-01
21060.13 9.416820e-01
21063.99 9.405650e-01
21067.86 9.405630e-01
21071.73 9.405610e-01
21075.60 9.405590e-01
21079.46 9.405580e-01
21083.33 9.405560e-01
21087.19 9.394390e-01
21091.06 9.394370e-01
21094.93 9.394350e-01
21098.80 9.394340e-01
21102.67 9.394320e-01
21106.53 9.383150e-01
21110.38 9.371980e-01
21114.25 9.371970e-01
21118.11 9.360800e-01
21121.98 9.360780e-01
21125.83 9.349610e-01
21129.70 9.349590e-01
21133.57 9.349580e-01
21137.44 9.349560e-01
21141.30 9.338390e-01
21145.17 9.338370e-01
21149.03 9.327210e-01
21152.88 9.316040e-01
21156.74 9.304870e-01
21160.60 9.293710e-01
21164.46 9.293690e-01
21168.33 9.293670e-01
21172.19 9.282500e-01
21176.06 9.282480e-01
21179.93 9.282470e-01
21183.80 9.282450e-01
21187.66 9.271280e-01
21191.51 9.260110e-01
21195.37 9.248950e-01
21199.23 9.237780e-01
21203.08 9.226610e-01
21206.95 9.226600e-01
21210.80 9.204280e-01
21214.66 9.204260e-01
21218.52 9.193100e-01
21222.38 9.181930e-01
21226.23 9.170760e-01
21230.10 9.170740e-01
21233.97 9.170730e-01
21237.84 9.170710e-01
21241.71 9.170690e-01
21245.58 9.170670e-01
21249.45 9.170650e-01
21249.46 9.181800e-01
21253.33 9.181780e-01
21257.18 9.159470e-01
21261.05 9.159450e-01
21264.92 9.159430e-01
21268.76 9.137110e-01
21272.63 9.137090e-01
21276.50 9.137080e-01
21280.36 9.125910e-01
21284.21 9.114740e-01
21288.08 9.114730e-01
21291.94 9.103560e-01
21295.81 9.103540e-01
21299.68 9.103520e-01
21303.55 9.103500e-01
21307.42 9.103480e-01
21311.29 9.103470e-01
21315.16 9.103450e-01
21319.01 9.092280e-01
21322.88 9.092260e-01
21326.75 9.092240e-01
21330.61 9.081080e-01
21334.46 9.069910e-01
21338.33 9.069890e-01
21342.20 9.069870e-01
21346.07 9.069860e-01
21349.94 9.069840e-01
21353.81 9.069820e-01
21353.83 9.080970e-01
21357.69 9.080950e-01
21361.56 9.080930e-01
21365.43 9.080910e-01
21369.29 9.069740e-01
21373.16 9.069720e-01
21377.02 9.058560e-01
21380.89 9.058540e-01
21384.76 9.058520e-01
21388.63 9.058500e-01
21392.49 9.058490e-01
21396.36 9.058470e-01
21400.23 9.058450e-01
21400.25 9.069600e-01
21404.12 9.069580e-01
21407.99 9.069560e-01
21411.86 9.069540e-01
21415.72 9.069520e-01
21419.59 9.069500e-01
21423.46 9.069490e-01
21427.32 9.058320e-01
21431.19 9.058300e-01
21435.06 9.058280e-01
21438.93 9.058260e-01
21442.79 9.047100e-01
21446.65 9.047080e-01
21450.52 9.047060e-01
21454.39 9.047040e-01
21458.26 9.047020e-01
21462.13 9.047000e-01
21462.15 9.058150e-01
21466.02 9.058130e-01
21469.89 9.058110e-01
21473.75 9.058100e-01
21477.61 9.046930e-01
21481.48 9.046910e-01
21481.49 9.058060e-01
21485.36 9.058040e-01
21489.23 9.058020e-01
21489.25 9.069170e-01
21493.12 9.069150e-01
21493.13 9.080300e-01
21497.00 9.080280e-01
21497.01 9.091430e-01
21500.88 9.091410e-01
21500.89 9.102560e-01
21504.76 9.102540e-01
21504.78 9.113690e-01
21508.64 9.113670e-01
21512.51 9.113650e-01
21516.38 9.113630e-01
21520.24 9.102470e-01
21524.10 9.091300e-01
21527.97 9.091280e-01
21531.84 9.091260e-01
21535.71 9.091250e-01
21535.72 9.102390e-01
21539.59 9.102380e-01
21539.60 9.113520e-01
21543.47 9.113510e-01
21543.48 9.124650e-01
21547.35 9.124630e-01
21547.37 9.135780e-01
21551.24 9.135760e-01
21551.25 9.146910e-01
21555.12 9.146890e-01
21555.13 9.158040e-01
21559.00 9.158020e-01
21559.01 9.169170e-01
21562.88 9.169150e-01
21566.75 9.169140e-01
21570.62 9.169120e-01
21574.48 9.157950e-01
21578.35 9.157930e-01
21582.22 9.157910e-01
21586.09 9.157890e-01
21586.10 9.169040e-01
21589.97 9.169020e-01
21593.84 9.169010e-01
21593.85 9.180150e-01
21597.72 9.180140e-01
21601.59 9.180120e-01
21601.60 9.191260e-01
21605.47 9.191250e-01
21605.49 9.202390e-01
21609.36 9.202380e-01
21613.23 9.202360e-01
21617.10 9.202340e-01
21620.95 9.191170e-01
21624.82 9.191150e-01
21628.68 9.179990e-01
21632.55 9.179970e-01
21636.42 9.179950e-01
21636.43 9.191100e-01
21640.30 9.191080e-01
21640.31 9.202230e-01
21644.18 9.202210e-01
21648.05 9.202190e-01
21648.06 9.213340e-01
21651.93 9.213320e-01
21655.80 9.213300e-01
21655.82 9.224450e-01
21659.69 9.224430e-01
21663.56 9.224410e-01
21663.57 9.235560e-01
21667.44 9.235540e-01
21671.31 9.235520e-01
21671.32 9.246670e-01
21675.19 9.246660e-01
21679.06 9.246640e-01
21679.07 9.257780e-01
21682.94 9.257770e-01
21686.81 9.257750e-01
21690.68 9.257730e-01
21694.55 9.257710e-01
21694.56 9.268860e-01
21698.43 9.268840e-01
21702.30 9.268820e-01
21706.17 9.268800e-01
21706.18 9.279950e-01
21710.05 9.279930e-01
21710.07 9.291080e-01
21713.94 9.291060e-01
21713.95 9.302210e-01
21717.82 9.302190e-01
21717.83 9.313340e-01
21721.70 9.313320e-01
